Open,High,Low,Close,Adj Close,Volume
457.779144,458.282257,449.908630,453.639648,453.639648,7296246
441.649597,449.789093,436.170135,446.625946,446.625946,14773769
449.315857,454.630920,446.825195,453.649597,453.649597,5828164
453.649597,454.795319,448.105377,450.212494,450.212494,4106736
451.936035,453.450348,448.668274,449.764160,449.764160,4172581
445.266022,446.750458,441.385590,442.192566,442.192566,6024698
441.838867,443.333282,439.353210,441.021942,441.021942,3568727
440.797791,445.739258,438.800262,439.487701,439.487701,3797983
441.076721,446.132782,438.790314,443.796539,443.796539,3524361
444.827667,446.581116,441.435394,442.217468,442.217468,4363294
445.828918,450.586090,445.828918,450.421722,450.421722,4292830
450.033173,451.806519,448.728058,451.592316,451.592316,3440648
451.004517,451.069275,447.921082,450.810242,450.810242,2629218
450.655823,453.156464,446.192566,446.610992,446.610992,3023490
445.848846,447.547485,442.884949,443.662048,443.662048,2768739
446.072998,446.247345,440.992065,444.663300,444.663300,2987155
443.617218,446.087952,443.338257,443.542480,443.542480,2657323
441.794037,441.843872,439.178864,441.101654,441.101654,2764323
441.759186,442.591064,436.464020,438.979584,438.979584,2850244
437.544983,438.471497,431.960907,433.280945,433.280945,4180009
430.605988,430.845093,427.398010,428.224915,428.224915,3752412
429.031891,429.609711,426.670746,426.855042,426.855042,3362757
427.253540,434.371857,427.124023,431.208710,431.208710,3635375
432.553680,434.426666,430.157654,431.094147,431.094147,2475243
433.699402,436.817688,431.632141,433.041840,433.041840,3527774
434.720551,435.741730,433.500122,435.223663,435.223663,1746321
437.275970,437.360657,433.251068,433.480225,433.480225,2162274
433.375610,435.816467,431.407990,431.577332,431.577332,2112890
428.204987,430.252319,422.366852,423.487671,423.487671,3481200
423.537476,426.107849,422.302094,422.690643,422.690643,2669770
422.949677,428.583557,422.710571,426.117798,426.117798,2968084
426.282196,427.417938,421.201233,421.868744,421.868744,3737155
425.584808,431.477722,425.380554,428.583557,428.583557,4110550
428.568634,435.119080,425.988281,434.187561,434.187561,4097702
435.119080,438.297150,434.177582,438.137756,438.137756,2592280
439.572388,440.239868,435.238617,438.147705,438.147705,3134907
440.214966,443.213715,439.562408,442.366913,442.366913,2478455
443.348236,444.334534,440.349457,442.675751,442.675751,2584852
442.610992,446.810242,441.385590,446.421692,446.421692,3233274
447.024445,447.273499,443.343231,444.862549,444.862549,2199212
445.579865,446.167664,440.767883,442.875000,442.875000,2660736
446.426697,446.825195,440.782837,442.222443,442.222443,2683019
442.048096,442.536255,438.855072,441.400513,441.400513,2528241
441.520081,450.297180,439.886200,449.973389,449.973389,3883903
451.303406,451.303406,446.028168,447.517609,447.517609,3207779
447.517609,450.376892,446.137756,449.868774,449.868774,8723175
446.401764,449.111633,440.947235,441.594788,441.594788,3568124
441.594788,443.388062,439.054321,441.764160,441.764160,2984746
441.619690,441.619690,436.165161,436.977112,436.977112,3310362
437.510101,439.726807,435.866272,437.445343,437.445343,2529245
435.776611,437.121552,434.028168,436.558685,436.558685,2527037
432.917328,438.775360,432.533752,436.319580,436.319580,3457712
438.481476,442.177612,438.381836,441.843872,441.843872,3382230
439.716827,443.019440,437.270996,442.337006,442.337006,3001810
442.341980,445.380615,434.421692,436.409241,436.409241,4249870
435.866272,437.116577,433.375610,434.546204,434.546204,2726180
432.105377,435.363159,430.441589,431.253571,431.253571,2596897
431.044342,431.373108,424.224915,425.241089,425.241089,3901971
426.541229,429.714325,419.916046,426.332001,426.332001,5322475
430.307098,432.792786,428.498871,432.498901,432.498901,4527507
431.398010,435.109100,431.034363,434.366882,434.366882,2828362
431.711853,436.488922,431.079224,436.419189,436.419189,2496523
436.244843,441.161407,435.368134,439.358185,439.358185,3195734
441.280975,447.487701,440.354431,447.338257,447.338257,4030250
444.827667,446.775391,441.211243,442.735504,442.735504,8545110
486.466614,505.834015,485.181427,503.816559,503.816559,23219507
503.841492,507.597412,497.908722,499.776703,499.776703,7283800
500.623535,504.608612,496.035736,501.619812,501.619812,4433757
498.631012,515.442993,498.446686,513.779236,513.779236,5346365
514.008362,518.342102,510.486572,510.860168,510.860168,4199883
512.489075,512.489075,503.482819,505.704498,505.704498,4076222
505.704498,509.804138,504.603607,505.604858,505.604858,2326086
507.647217,516.533875,504.857666,516.185181,516.185181,3222032
516.778015,516.817810,511.084320,513.286072,513.286072,2658126
512.543884,518.815369,510.073120,513.365784,513.365784,3292294
513.968506,516.065674,510.636017,511.602386,511.602386,2576220
513.824036,514.257446,509.106750,511.139130,511.139130,2286137
508.269867,513.898804,506.810364,508.852692,508.852692,2371656
510.885071,511.582458,505.789185,509.465393,509.465393,1832644
509.395660,510.053192,501.938599,502.093018,502.093018,3371791
502.491547,507.348328,502.367004,506.117950,506.117950,2591276
502.870117,506.068146,502.117950,503.408112,503.408112,2233541
501.968506,506.880096,500.623535,504.000885,504.000885,2445331
501.495270,514.496521,501.370728,514.307251,514.307251,3170640
515.029541,517.933655,513.251221,515.682068,515.682068,2342146
515.502747,517.061951,513.231262,514.850220,514.850220,2562168
515.941101,522.411865,512.698303,513.848938,513.848938,3532592
513.933655,515.442993,509.614838,510.685822,510.685822,2271683
513.051941,514.750610,508.274872,509.246216,509.246216,1934624
511.582458,517.216370,511.084320,515.104248,515.104248,2191785
514.780457,516.150330,512.688293,514.018311,514.018311,2517802
516.643494,524.628540,515.577515,521.012146,521.012146,3238092
522.342163,528.768066,519.522705,527.228821,527.228821,4589739
529.032043,532.005920,528.020874,529.570068,529.570068,2255623
529.096802,531.318481,527.746887,527.816589,527.816589,2394542
529.769287,531.184021,523.418091,525.271179,525.271179,2756694
523.512756,529.734436,522.551331,524.663452,524.663452,3364765
523.721985,530.003418,523.039490,527.114258,527.114258,2392133
526.626099,527.851501,523.582458,526.695801,526.695801,2275899
532.897583,533.002197,528.060669,532.937439,532.937439,2868311
533.495300,539.134216,532.015869,537.057007,537.057007,2976314
536.065674,544.115540,535.816650,540.304810,540.304810,3721698
541.669678,543.622375,535.577515,536.633545,536.633545,3436432
537.769287,539.447998,532.504028,532.982239,532.982239,3204968
535.692078,536.135437,526.969788,528.414368,528.414368,4341010
530.013367,535.338440,529.022095,534.486633,534.486633,3216009
534.406921,538.362061,532.195190,532.932434,532.932434,3082912
533.923706,540.449280,527.542664,540.349609,540.349609,4437169
538.367065,543.956116,537.525208,541.081909,541.081909,3343887
542.117981,548.528992,541.968567,548.255005,548.255005,6547651
551.851501,555.816650,550.496582,555.467957,555.467957,3456106
555.403198,555.537720,551.981018,553.844055,553.844055,1473904
554.924988,557.410706,552.274963,556.643555,556.643555,2685629
557.908813,558.048279,554.392029,557.111816,557.111816,3151167
558.078186,558.157898,552.439331,552.658508,552.658508,2481466
554.043335,558.406982,551.064453,558.262512,558.262512,2725979
555.647278,556.788025,552.060730,554.481689,554.481689,3656454
555.418152,556.379578,550.401978,550.436829,550.436829,3345894
554.426880,557.340942,551.154114,556.573853,556.573853,3551864
560.399475,567.717041,558.486633,567.303589,567.303589,5124336
570.860291,571.517822,564.528992,568.484192,568.484192,4501811
569.585083,569.973572,560.678467,563.009705,563.009705,4184626
567.413208,567.413208,559.029602,562.979797,562.979797,4303069
561.131714,571.313599,556.499084,559.393250,559.393250,4855933
566.850281,573.350952,561.938721,572.553955,572.553955,4983811
574.342224,575.343445,569.759399,572.165405,572.165405,3915020
572.404480,576.802979,571.856567,575.951172,575.951172,3380423
576.265015,578.147949,569.963623,573.116821,573.116821,5422850
578.297424,579.826660,573.500366,579.677246,579.677246,3974642
581.126770,581.764404,577.266235,580.334778,580.334778,3154580
577.834106,579.074463,575.029663,577.883972,577.883972,3912811
573.355896,574.621155,559.403198,559.816650,559.816650,7814180
560.947449,561.146667,539.114258,548.558838,548.558838,8739837
553.086914,560.773071,552.897583,559.408203,559.408203,4436969
557.470459,558.780579,547.657227,551.393250,551.393250,4777641
570.362122,574.093140,561.520264,565.575073,565.575073,10220968
583.487915,591.054565,573.415710,588.279968,588.279968,11174328
587.398315,588.653564,563.891418,564.598755,564.598755,9172452
566.870239,575.343445,566.382080,566.954895,566.954895,5644879
569.555176,573.236389,561.903870,569.465515,569.465515,4806950
573.415710,577.913818,571.632385,577.814209,577.814209,3907793
581.634888,586.750732,578.113098,586.521545,586.521545,5292162
583.712097,588.992310,582.327271,584.275024,584.275024,3904982
587.881470,593.709656,583.916321,592.867798,592.867798,4116974
592.279968,592.778137,588.484192,591.129272,591.129272,3461928
588.170410,597.709656,587.627441,597.709656,597.709656,3686567
595.572632,599.946228,594.172913,599.154236,599.154236,4389793
598.461792,604.170410,597.759460,603.179138,603.179138,4233609
600.399536,602.352234,596.514099,598.925110,598.925110,4222970
599.323608,601.191589,597.869019,599.806763,599.806763,3414350
601.649841,602.676025,599.174133,599.647400,599.647400,3738561
600.429443,607.801819,600.299927,603.991089,603.991089,3361151
605.699707,609.963684,602.950012,607.722107,607.722107,2888185
609.714661,612.145508,604.613770,607.806763,607.806763,3979260
606.920105,609.829224,606.232666,607.328613,607.328613,2529446
607.891479,609.809265,600.857849,605.555237,605.555237,4644544
601.121826,601.664795,593.844116,599.099426,599.099426,4225379
605.231445,605.729553,602.491699,605.186584,605.186584,2946403
605.256348,609.256348,603.443176,606.855347,606.855347,2479860
608.857849,610.785645,607.024719,607.527832,607.527832,2545706
611.109436,611.204041,603.458069,605.126831,605.126831,3041558
605.575134,606.546509,599.796814,603.522827,603.522827,2438305
604.618713,604.892700,596.085754,597.754456,597.754456,3438841
595.966187,601.669800,589.883972,601.395813,601.395813,3943325
601.719604,602.989868,590.167908,592.309875,592.309875,4708784
588.788086,593.211487,584.075745,584.210266,584.210266,4604996
587.423218,596.299927,586.855347,593.824219,593.824219,4340408
595.104431,603.502930,594.302429,603.368408,603.368408,3643606
603.637390,603.732056,594.974915,597.385864,597.385864,3237891
597.734558,602.546509,595.448120,596.344727,596.344727,3382029
600.902649,602.556458,589.017212,589.311096,589.311096,6441052
589.883972,590.237671,570.835388,576.802979,576.802979,6096968
580.822937,582.735779,571.358398,577.196533,577.196533,4838468
578.835388,583.597534,563.637329,563.871460,563.871460,5179341
566.444824,566.444824,551.406128,556.930969,556.930969,13136
559.663452,564.879150,557.140381,558.456787,558.456787,41213
565.337891,565.447571,555.405151,555.445007,555.445007,10830
557.180237,566.893616,557.180237,565.607117,565.607117,7922
598.347229,603.174011,560.650757,565.447571,565.447571,147103
568.289734,585.672058,562.585449,568.180054,568.180054,5099161
573.076599,576.188049,541.513245,541.652893,541.652893,6369339
539.259460,546.978271,525.706665,536.676575,536.676575,4401652
541.114380,553.480408,540.127075,553.380676,553.380676,3151228
558.087769,563.822021,551.436035,562.595398,562.595398,3330820
563.453064,563.453064,538.421753,539.468872,539.468872,4036853
531.091858,538.521484,525.088379,529.147217,529.147217,3924846
536.776306,542.610291,528.110046,531.061951,531.061951,2575050
535.350220,536.975708,517.040466,534.971252,534.971252,3855055
541.513245,555.474915,538.521484,555.016174,555.016174,4893298
547.307373,547.995483,529.695740,534.632141,534.632141,6809544
534.632141,535.230530,524.160889,527.172668,527.172668,2566728
527.192566,535.759094,526.065674,533.345703,533.345703,2365376
532.328491,532.408264,524.809143,525.497253,525.497253,2052319
528.618652,530.194336,520.690430,523.722107,523.722107,1883156
521.079407,523.263367,514.008789,514.766724,514.766724,2100351
515.763977,517.180054,501.423340,515.734070,515.734070,3335533
515.484741,528.010376,514.906311,526.255188,526.255188,2699090
526.155457,526.554321,521.089355,525.218018,525.218018,1751195
525.666809,531.470825,522.445618,529.895203,529.895203,1905517
532.298584,532.537903,524.170898,526.484558,526.484558,1688523
523.383057,527.451904,519.892639,526.364868,526.364868,1024104
523.791931,525.367615,513.649780,513.729553,513.729553,1689025
514.377747,515.265320,501.921967,508.563751,508.563751,3224328
507.067841,515.813843,505.063354,509.600891,509.600891,2021334
509.351563,518.476501,502.819519,517.309753,517.309753,2439479
522.076660,528.738342,517.588989,528.469116,528.469116,1912536
529.436462,534.602234,528.060181,531.630432,531.630432,1653427
531.540649,531.540649,523.851746,525.208069,525.208069,1191763
524.260620,524.430176,516.003296,518.556274,518.556274,1704367
519.962463,520.371338,514.028748,519.204529,519.204529,1485267
518.277100,528.329468,516.165894,527.411987,527.411987,1277799
528.289551,534.761841,524.859009,528.319519,528.319519,1784787
531.440918,537.706726,530.453613,537.464417,537.464417,1196275
539.648376,546.100708,539.299377,543.567627,543.567627,1615824
545.761597,552.124146,542.211365,551.186707,551.186707,1932190
554.477661,564.450317,552.832214,564.400452,564.400452,2104161
563.024231,566.285278,559.463989,560.142151,560.142151,1652023
561.807556,562.455750,557.180237,558.546509,558.546509,1354108
559.264526,559.813049,554.387939,558.357056,558.357056,1771149
559.164795,559.364258,544.235779,552.413330,552.413330,1435029
549.481384,550.827698,541.064514,543.447937,543.447937,1866611
540.017395,547.107910,537.274902,543.168701,543.168701,1816473
544.903992,553.430542,542.959290,552.383423,552.383423,1689125
556.532043,556.532043,547.427063,554.806763,554.806763,1736755
555.624512,561.358765,554.517578,560.580933,560.580933,1467518
558.975342,562.056885,556.372498,559.015198,559.015198,1351701
556.472229,558.347046,553.500366,557.309875,557.309875,1100112
555.774109,556.462219,546.958313,549.840393,549.840393,1458493
550.747925,550.787842,544.066284,550.249268,550.249268,1220542
547.756165,548.115173,540.037354,542.789795,542.789795,1702562
542.709961,543.826904,537.853333,541.523254,541.523254,1444555
543.368164,552.044373,542.510559,551.854858,551.854858,1741769
552.722473,553.480408,547.008179,553.380676,553.380676,2456827
555.325378,556.053345,548.885010,554.836670,554.836670,4508344
553.630005,563.453064,552.732483,563.403198,563.403198,1536808
563.642517,571.078125,559.473938,563.074097,563.074097,2207143
563.712341,578.372070,563.672424,577.065674,577.065674,1969392
579.409241,580.855286,570.284302,574.422913,574.422913,1741969
575.599670,578.282349,572.228943,575.659546,575.659546,2236925
577.075623,577.983154,573.176331,573.704895,573.704895,1313797
576.736572,582.799927,575.071167,581.074646,581.074646,1447965
581.752808,583.837097,578.800903,580.740601,580.740601,1056392
581.752808,583.408264,579.329468,583.129028,583.129028,714155
582.161682,584.824341,578.003113,580.655823,580.655823,1064615
576.078369,577.941284,564.584961,569.526367,569.526367,1909528
570.015015,575.140930,567.817078,574.502686,574.502686,1116758
564.360535,575.011292,563.463013,569.536316,569.536316,1356715
570.344116,579.259644,569.855469,577.594238,577.594238,1621740
581.004822,583.607727,576.447388,583.268616,583.268616,1854076
584.136230,584.201050,574.981384,583.178894,583.178894,1623044
586.390076,586.789001,580.605957,581.064697,581.064697,1397125
577.943237,579.399231,567.053162,572.159119,572.159119,3016559
591.376404,595.165955,580.406494,593.450684,593.450684,4014191
590.129822,592.772522,583.630615,587.856018,587.856018,2062146
589.102600,598.008179,588.982971,593.111633,593.111633,1699152
591.605774,596.213074,590.877747,594.348206,594.348206,1233176
594.816956,597.858582,590.149719,591.725403,591.725403,1035134
588.783508,590.239502,585.422729,587.407288,587.407288,932453
586.459900,590.877747,583.151978,588.982971,588.982971,986802
587.138000,588.085388,581.917358,584.006592,584.006592,1349896
584.944031,587.885986,582.401001,585.811646,585.811646,1016483
579.010315,582.052002,568.439331,570.034973,570.034973,2102757
568.838257,574.383057,561.308899,564.520081,564.520081,1955253
567.481995,573.774719,562.555481,571.580750,571.580750,1427308
568.489197,570.413940,561.069580,563.522827,563.522827,1551247
560.241882,569.137451,558.466736,564.823303,564.823303,1334353
566.444824,568.329651,559.563721,561.817505,561.817505,1110942
562.016968,568.688660,558.815796,567.212708,567.212708,1494793
568.429382,568.927979,564.450317,566.325134,566.325134,1214726
562.974365,564.350586,559.344299,561.189270,561.189270,1542022
565.756714,573.425659,564.200989,573.206238,573.206238,1439241
574.602417,576.317749,569.316956,573.076599,573.076599,985498
576.277832,577.793640,568.957947,571.909851,571.909851,1519159
574.532593,582.909607,574.422913,580.566040,580.566040,1284116
583.398254,585.731873,582.401001,585.253174,585.253174,978680
584.275879,585.093628,580.974915,582.889648,582.889648,1036739
582.221497,582.899658,579.548828,581.772766,581.772766,914805
581.992126,583.633606,579.050232,580.964966,580.964966,789060
583.119019,583.398254,577.414734,578.611450,578.611450,1361428
579.668518,580.207031,575.001343,576.277832,576.277832,1639689
575.689453,576.906128,568.542053,569.436584,569.436584,1703364
568.000549,571.680481,565.547302,567.641541,567.641541,1292940
569.765686,570.473755,565.516357,570.034973,570.034973,1083767
570.284302,576.247925,569.626099,575.749268,575.749268,1578422
578.411987,581.393799,573.425659,576.357605,576.357605,1215127
578.411987,584.395569,577.634094,580.386536,580.386536,1458193
582.381104,584.944031,580.356628,584.475342,584.475342,1632369
584.993896,590.149719,584.694702,588.105347,588.105347,1431018
587.287598,587.387329,578.411987,579.419189,579.419189,1287224
579.907837,581.902405,575.360352,581.503479,581.503479,977376
578.770996,580.217041,574.682190,579.758301,579.758301,1221043
579.409241,580.047485,572.887146,574.043945,574.043945,1601685
571.371277,573.375793,566.654236,571.530884,571.530884,1597574
571.191772,579.907837,571.092041,578.362122,578.362122,1480353
578.421936,585.911377,577.190308,583.168884,583.168884,1692835
585.392822,587.925842,583.398254,587.656616,587.656616,1444555
589.880493,594.846863,587.885986,594.447937,594.447937,3736631
592.194153,592.322754,581.862488,585.761780,585.761780,1689526
585.243225,585.243225,579.409241,579.538879,579.538879,1471429
579.867981,588.015625,578.930542,586.380066,586.380066,1728132
585.941284,586.370117,572.607910,573.485474,573.485474,1925973
574.482788,577.664001,573.086609,575.519897,575.519897,1443653
570.184570,576.606934,569.606140,574.781921,574.781921,1282411
575.350403,578.262390,571.281555,575.779175,575.779175,1621740
574.432922,575.998596,565.457520,566.714111,566.714111,1445458
565.756714,570.344116,561.777649,568.519104,568.519104,1178427
571.481018,575.644592,570.932495,573.704895,573.704895,1141726
577.215271,579.409241,572.867188,575.769226,575.769226,1214626
572.827332,573.694946,562.196472,562.196472,562.196472,1911333
564.021484,572.308716,555.963623,570.932495,570.932495,1990851
569.616089,569.925293,557.529297,559.344299,559.344299,2524813
556.192993,563.582703,542.560425,542.999207,542.999207,3081938
543.497803,547.995483,531.640381,531.750061,531.750061,2581669
537.424500,545.691833,531.710205,536.467102,536.467102,2222585
529.556091,531.341187,516.880920,528.578796,528.578796,3719384
517.578979,527.980408,513.589966,523.073914,523.073914,3708554
525.806396,529.526184,507.137665,509.770416,509.770416,5539367
508.055145,520.331421,506.708832,519.413940,519.413940,2607539
523.752014,525.347656,517.688660,525.098328,525.098328,2336297
528.439148,538.322021,527.352173,531.251465,531.251465,2919293
537.843323,545.721741,534.382874,542.490601,542.490601,2348831
542.869568,543.388123,534.322998,538.302063,538.302063,1973102
535.559631,542.919434,535.559631,539.289368,539.289368,1185345
541.513245,547.476929,540.137024,547.397095,547.397095,1270980
548.494080,552.672607,545.482361,547.825928,547.825928,1770548
547.446960,551.286438,542.021851,548.803284,548.803284,1455686
557.818481,558.037903,553.231079,557.549255,557.549255,2035072
553.979065,556.372498,551.715271,553.699829,553.699829,1382285
551.485901,553.979065,547.796021,552.592834,552.592834,1244207
555.275513,555.275513,542.560425,544.425293,544.425293,2032264
544.006409,545.387634,539.488831,540.555908,540.555908,1333250
544.714478,544.714478,537.195129,539.528748,539.528748,1633773
539.977478,548.085205,539.538696,545.990967,545.990967,1134607
546.988220,550.428772,544.804260,548.783325,548.783325,965544
548.883057,548.952820,543.677307,545.811462,545.811462,1129693
548.294678,548.294678,541.991943,543.886780,543.886780,1339367
545.183228,545.183228,540.665588,542.909424,542.909424,1289531
542.091675,542.301086,532.598755,535.041016,535.041016,1726026
536.028320,540.456177,532.707458,533.565125,533.565125,1962674
533.535156,536.766296,528.628662,535.519714,535.519714,1392212
529.795471,533.644897,529.625916,533.365662,533.365662,1563381
540.127075,540.655640,535.090881,536.028320,536.028320,2224290
536.177917,541.214111,534.153503,537.793518,537.793518,1706372
537.524231,542.490601,537.127319,539.598511,539.598511,1789901
539.399109,540.067261,535.571594,538.890503,538.890503,1522970
539.139771,540.515991,535.130798,540.346497,540.346497,1148344
537.424500,539.927612,530.403748,532.338440,532.338440,2115392
532.049255,534.033813,528.349426,532.288574,532.288574,1526680
529.984924,534.528442,527.810913,529.865234,529.865234,1277999
529.705688,535.868774,527.142700,535.838867,535.838867,1392112
529.546143,531.430969,522.844543,523.821838,523.821838,2565625
525.686707,529.546143,522.355896,525.537109,525.537109,2329378
520.710388,532.727417,519.074890,531.909668,531.909668,1871324
531.620422,534.861511,524.121033,524.619629,524.619629,1712288
526.354919,532.458130,525.656799,526.893433,526.893433,1610810
522.076660,527.052979,517.239929,517.239929,517.239929,1994561
521.308777,521.667786,511.864685,512.393250,512.393250,2813403
510.159363,511.645264,487.661133,494.033630,494.033630,3964254
495.639221,505.611847,495.449738,503.507629,503.507629,2883194
511.545563,512.463013,503.318146,509.700623,509.700623,2926713
510.109497,516.302490,505.523071,514.936218,514.936218,3690204
514.666992,525.018555,514.666992,523.432922,523.432922,2723758
525.557068,533.096375,524.848999,529.137268,529.137268,2197617
529.057495,530.303040,525.577026,527.322266,527.322266,705933
527.322266,532.787231,525.866211,532.567810,532.567810,1040549
530.732849,534.013855,528.559814,528.877991,528.877991,2278539
526.644104,529.695740,525.686707,528.967712,528.967712,876299
529.795471,531.141724,524.360352,524.958740,524.958740,1368246
527.561584,529.815369,522.665039,523.373108,523.373108,1447563
521.827332,522.894409,511.655243,512.463013,512.463013,2059840
513.589966,514.761719,499.678131,500.585632,500.585632,2899940
505.611847,505.855164,498.281952,499.727997,499.727997,2065054
496.626526,502.101471,489.655640,501.303680,501.303680,3353582
503.377991,503.537537,493.435272,494.811493,494.811493,2071371
493.584869,494.618011,486.225067,491.201416,491.201416,2326771
497.474182,501.602844,491.041840,494.821472,494.821472,2370490
493.295654,501.852173,491.650177,499.498627,499.498627,2235721
504.185760,504.295471,496.397156,500.416107,500.416107,2715836
498.640991,506.798584,498.631012,506.688873,506.688873,2298293
509.600891,511.096771,504.630524,505.512115,505.512115,2232011
505.861145,517.858215,504.814026,516.621643,516.621643,2268712
520.052185,534.861511,518.277100,532.926819,532.926819,2676929
534.123535,540.685547,531.540649,538.471619,538.471619,2281747
537.055542,537.524231,528.219788,533.744629,533.744629,1543727
528.518921,529.246948,516.771179,517.210022,517.210022,1904013
521.348633,521.558044,508.603638,508.603638,508.603638,1683810
509.600891,509.690643,499.827728,509.261810,509.261810,4186362
514.447571,538.391846,514.108521,533.056519,533.056519,5606350
530.274109,531.540649,517.130249,527.033020,527.033020,2849803
526.554321,531.939575,521.827332,527.790955,527.790955,2038682
527.790955,531.213562,519.842773,521.328674,521.328674,1663655
522.355896,527.052979,520.660522,526.135498,526.135498,1849765
526.195313,535.729126,524.968689,529.546143,529.546143,1763529
526.554321,530.543396,524.579773,526.384827,526.384827,1267771
527.850769,536.227783,525.477295,535.469849,535.469849,1749891
533.834351,536.975708,531.917603,534.502502,534.502502,1377772
535.778992,543.328308,533.209045,541.443481,541.443481,1620236
541.862305,548.404358,541.642944,547.506836,547.506836,1900303
545.332764,548.494080,539.608521,541.353699,541.353699,1616827
539.917664,543.996460,536.038330,538.222290,538.222290,1453079
536.566833,541.622986,536.536926,541.383606,541.383606,989108
541.642944,542.261230,534.333008,537.474365,537.474365,1444355
534.582275,534.970215,527.960510,530.453613,530.453613,1457892
528.548889,535.320251,526.803650,534.622192,534.622192,1005052
534.432739,544.724487,533.978943,542.380920,542.380920,1826000
541.722717,554.617310,540.017395,553.959106,553.959106,2311529
552.722473,563.163818,551.386169,556.871094,556.871094,2410199
558.995300,570.583435,557.220154,569.775696,569.775696,2129631
568.888123,573.814575,564.968872,572.069397,572.069397,1704768
570.304260,575.529907,566.454773,571.800110,571.800110,1876839
573.445618,576.327698,571.840027,573.754761,573.754761,1389605
573.305969,575.101074,565.208191,566.130676,566.130676,1659143
565.307922,568.708618,561.992065,567.292480,567.292480,1062108
562.705078,563.303467,553.211182,553.490417,553.490417,1792307
553.620056,556.611816,549.172241,549.670898,549.670898,1820785
551.994507,554.846680,548.952820,553.989014,553.989014,1389605
551.984497,556.871094,542.729919,545.821472,545.821472,1703564
549.441528,555.325378,544.505066,552.991760,552.991760,1640993
550.199402,552.283691,546.499573,549.331787,549.331787,1805544
550.987244,558.247314,545.502319,557.968079,557.968079,2134544
557.858398,559.264526,554.622314,556.462219,556.462219,1197278
560.112183,560.182007,557.519348,558.825745,558.825745,2616865
558.895569,560.820251,554.308167,557.279968,557.279968,1643801
561.019714,573.016785,559.673401,568.628845,568.628845,2583273
568.937988,570.693176,557.210205,557.255066,557.255066,2152293
556.063354,557.369751,549.142334,553.649963,553.649963,1572606
551.485901,553.759644,546.629211,546.838684,546.838684,1897495
550.109680,551.954590,546.669128,550.518555,550.518555,1287525
548.494080,553.191223,545.223083,546.499573,546.499573,1588048
547.097961,549.630981,538.022888,541.074463,541.074463,1963075
539.369141,539.369141,532.385315,534.063721,534.063721,1716399
530.762817,536.935852,528.120056,535.295349,535.295349,1324426
536.606750,541.204102,534.532471,535.549622,535.549622,1302867
536.905945,542.360962,536.905945,540.127075,540.127075,1178527
539.548645,540.466125,534.023865,539.299377,539.299377,1557865
540.805237,540.805237,535.838867,538.531433,538.531433,1409459
536.935852,542.570374,535.838867,537.693787,537.693787,1645305
534.781738,536.098145,526.646118,528.937805,528.937805,2604130
527.252441,533.265930,521.787415,531.071960,531.071960,2318849
528.449158,534.123535,528.159912,532.338440,532.338440,1299859
527.212524,528.389282,519.583496,522.615173,522.615173,2151892
524.160889,534.622192,523.063904,533.914124,533.914124,1679298
536.038330,537.913147,532.213806,532.507996,532.507996,1844751
532.936829,539.598511,530.294067,537.888245,537.888245,1593563
539.518738,549.451477,538.750854,545.502319,545.502319,4184858
564.550049,569.576233,555.724243,563.512878,563.512878,4932505
563.390015,565.950012,553.200012,555.369995,555.369995,2398000
554.640015,556.020020,550.366028,553.679993,553.679993,1491000
550.469971,553.679993,546.905029,549.080017,549.080017,1698800
547.869995,548.590027,535.049988,537.340027,537.340027,2082200
538.429993,539.539978,532.099976,537.900024,537.900024,1768200
538.530029,544.070007,535.059998,540.780029,540.780029,1308000
538.210022,539.739990,530.390991,530.799988,530.799988,1383100
531.239990,532.380005,521.085022,524.219971,524.219971,1567000
523.989990,533.460022,521.750000,530.700012,530.700012,1546300
536.650024,541.150024,525.000000,538.219971,538.219971,1527600
538.369995,541.979980,535.400024,535.700012,535.700012,905300
531.599976,533.208984,525.260010,529.039978,529.039978,1634200
530.559998,534.322021,528.655029,529.619995,529.619995,1252300
533.770020,539.000000,532.409973,538.400024,538.400024,1403900
539.179993,539.273987,530.380005,533.849976,533.849976,1971300
532.010010,534.820007,528.849976,532.299988,532.299988,2003400
533.979980,540.659973,533.039978,537.359985,537.359985,1966900
538.489990,542.919983,532.971985,539.270020,539.270020,1430800
537.950012,543.840027,535.979980,542.510010,542.510010,1462700
540.150024,544.190002,539.510010,540.109985,540.109985,1176200
538.119995,539.000000,529.880005,532.320007,532.320007,2406500
532.799988,540.549988,531.710022,539.789978,539.789978,1525000
538.010010,540.609985,536.250000,539.780029,539.780029,1029800
537.369995,538.630005,531.450012,532.109985,532.109985,2597400
536.789978,536.789978,529.760010,533.989990,533.989990,1904300
532.929993,543.000000,531.330017,539.179993,539.179993,1939000
539.909973,543.500000,537.109985,540.309998,540.309998,1717000
537.760010,540.590027,534.320007,536.700012,536.700012,1348300
536.349976,537.200012,532.520020,533.330017,533.330017,1388200
533.309998,534.119995,526.239990,526.830017,526.830017,1520600
527.559998,529.200012,523.010010,526.690002,526.690002,1455300
529.359985,538.359985,529.349976,536.690002,536.690002,1815000
538.424988,538.979980,533.020020,534.609985,534.609985,1217500
531.599976,533.119995,530.159973,532.330017,532.330017,955800
528.000000,528.299988,524.000000,527.200012,527.200012,1632700
528.400024,529.640015,525.559998,528.150024,528.150024,1071800
